*HDR 0000063 onsitebfservice_CA_20120709.csv 20120709
"6363","LVD6533","L00",20100727,20100624,"41JPQKK  ","   ","M2N 7K5","649","31","N",,"20102264164   ",,,,,,,,"ONTARIO",
"7676","LV00481","L00",20100727,20100623,"41JPQSL  ","   ","L9C 1C5","649","31","N",,"20102264176   ",,,,,,,,"ONTARIO",
"8212","LKAH962","L00",20100727,20100625,"41JPQSM  ","   ","R0C 2Z0","649","31","N",,"20102264177   ",,,,,,,,"MANITOBA",
"7663","L3G4868","L00",20100727,20100623,"41JPQSS  ","   ","L4Z 4E7","649","31","N",,"20102264178   ",,,,,,,,"ONTARIO",
"6460","L3A5432","L00",20100727,20100623,"41JPQTQ  ","   ","K2C 3W7","649","31","N",,"20102264179   ",,,,,,,,"ONTARIO",
"2056","R8VFHPP","L00",20100727,20100624,"41JPQVD  ","   ","L6S 6E6","649","31","N",,"20102264180   ",,,,,,,,"ONTARIO",
"9265","LKTGMT6","L00",20100727,20100623,"41JPQVV  ","   ","P3A 4V4","649","31","N",,"20102264181   ",,,,,,,,"ONTARIO",
"8910","MJ01478","L00",20100727,20100623,"41JPQWS  ","   ","N6B 1T9","649","31","N",,"20102264182   ",,,,,,,,"ONTARIO",
"1952","L3ER506","L00",20100727,20100623,"41JPQWW  ","   ","T4N 6N1","649","31","N",,"20102264183   ",,,,,,,,"ALBERTA",
"2056","L3ACR3X","L00",20100727,20100624,"41JPQPS  ","   ","N7M 5J4","649","31","N",,"20102264173   ",,,,,,,,"ONTARIO",
"2808","R8TABX8","L00",20100727,20100629,"41JPQPV  ","   ","M5V 3E3","649","31","N",,"20102264174   ",,,,,,,,"ONTARIO",
"7454","L3A0035","L00",20100727,20100624,"41JPQP8  ","   ","L1S 7H4","649","31","N",,"20102264175   ",,,,,,,,"ONTARIO",
"7663","L3C2793","L00",20100727,20100627,"41JPQ3W  ","   ","L1T 0G5","649","31","N",,"20102264187   ",,,,,,,,"ONTARIO",
"9632","LKNRAA9","L00",20100727,20100627,"41JPQ44  ","   ","L6H 3H6","649","33","N",,"20102264188   ",,,,,,,,"ONTARIO",
"2686","L3AA300","L00",20100727,20100627,"41JPQ5D  ","   ","T3C 2T7","649","31","N",,"20102264189   ",,,,,,,,"ALBERTA",
"1951","L3HTZ21","L00",20100727,20100626,"41JPQ5W  ","   ","V5P 3H5","649","31","N",,"20102264190   ",,,,,,,,"BRITISH COLUMBIA",
"1951","L3HTZ21","L00",20100727,20100625,"41JPQ5W  ","   ","V5P 3H5","649","31","N",,"20102264191   ",,,,,,,,"BRITISH COLUMBIA",
"7458","R9052F4","L00",20100727,20100625,"41JPQ7Y  ","   ","M3C 1W3","649","31","N",,"20102264192   ",,,,,,,,"ONTARIO",
"7458","R9052F4","L00",20100727,20100624,"41JPQ7Y  ","   ","M3C 1W3","649","31","N",,"20102264193   ",,,,,,,,"ONTARIO",
"7665","L3ABA9W","L00",20100727,20100625,"41JPQ8N  ","   ","L4K 4V8","649","31","N",,"20102264194   ",,,,,,,,"ONTARIO",
