*HDR 0000063 Manual_Approval_Types_20120709.csv 20120709
"20102276525","BLUEDESK"
"20102276526","BLUEDESK"
"20102282446","BLUEDESK"
"20102282447","BLUEDESK"
"20102282448","BLUEDESK"
"20102282449","BLUEDESK"
"20102282450","BLUEDESK"
"20102282451","BLUEDESK"
"20102282452","BLUEDESK"
"20102282455","BLUEDESK"
"20102282456","BLUEDESK"
"20102282457","BLUEDESK"
"20102282458","BLUEDESK"
"20102282459","BLUEDESK"
"20102282460","BLUEDESK"
"20102282461","BLUEDESK"
"20102282462","BLUEDESK"
"20102282463","BLUEDESK"
"20102282464","BLUEDESK"
"20102282465","BLUEDESK"
"20102282466","BLUEDESK"
"20102282467","BLUEDESK"
"20102282468","BLUEDESK"
"20102282469","BLUEDESK"
"20102282470","BLUEDESK"
"20102282471","BLUEDESK"
"20102282472","BLUEDESK"
"20102282473","BLUEDESK"
"20102282474","BLUEDESK"
"20102282475","BLUEDESK"
"20102282476","BLUEDESK"
"20102282477","BLUEDESK"
"20102282478","BLUEDESK"
"20102282479","BLUEDESK"
"20102282480","BLUEDESK"
"20102282481","BLUEDESK"
"20102282482","BLUEDESK"
"20102282483","BLUEDESK"
"20102282484","BLUEDESK"
"20102282485","BLUEDESK"
"20102282486","BLUEDESK"
"20102282487","BLUEDESK"
"20102282488","BLUEDESK"
"20102282489","BLUEDESK"
"20102282490","BLUEDESK"
"20102282491","BLUEDESK"
"20102282492","BLUEDESK"
"20102282493","BLUEDESK"
"20102282494","BLUEDESK"
"20102282495","BLUEDESK"
"20102282496","BLUEDESK"
"20102282499","BLUEDESK"
"20102282500","BLUEDESK"
"20102282501","BLUEDESK"
"20102282502","BLUEDESK"
"20102282503","BLUEDESK"
"20102282504","BLUEDESK"
"20102282505","BLUEDESK"
"20102282506","BLUEDESK"
"20102282507","BLUEDESK"
"20102282508","BLUEDESK"
"20102282509","BLUEDESK"
"20102282510","BLUEDESK"
"20102282511","BLUEDESK"
"20102282512","BLUEDESK"
"20102282513","BLUEDESK"
"20102282514","BLUEDESK"
"20102282515","BLUEDESK"
"20102282516","BLUEDESK"
"20102282517","BLUEDESK"
"20102282518","BLUEDESK"
"20102282519","BLUEDESK"
"20102282520","BLUEDESK"
"20102282521","BLUEDESK"
"20102282522","BLUEDESK"
"20102282523","BLUEDESK"
"20102282524","BLUEDESK"
"20102282525","BLUEDESK"
"20102282526","BLUEDESK"
"20102282527","BLUEDESK"
"20102282528","BLUEDESK"
"20102282529","BLUEDESK"
"20102282530","BLUEDESK"
"20102282531","BLUEDESK"
"20102282532","BLUEDESK"
"20102282533","BLUEDESK"
"20102282534","BLUEDESK"
"20102282535","BLUEDESK"
"20102282536","BLUEDESK"
"20102282537","BLUEDESK"
"20102282538","BLUEDESK"
"20102282539","BLUEDESK"
"20102282540","BLUEDESK"
"20102282541","BLUEDESK"
"20102282542","BLUEDESK"
"20102282543","BLUEDESK"
"20102282544","BLUEDESK"
"20102282545","BLUEDESK"
"20102282546","BLUEDESK"
"20102282547","BLUEDESK"
"20102282548","BLUEDESK"
"20102282549","BLUEDESK"
"20102282550","BLUEDESK"
"20102282551","BLUEDESK"
"20102282552","BLUEDESK"
"20102282553","BLUEDESK"
"20102282554","BLUEDESK"
"20102282555","BLUEDESK"
"20102282556","BLUEDESK"
"20102282557","BLUEDESK"
"20102282558","BLUEDESK"
"20102282559","BLUEDESK"
"20102282560","BLUEDESK"
"20102282561","BLUEDESK"
"20102282562","BLUEDESK"
"20102282563","BLUEDESK"
"20102282564","BLUEDESK"
"20102282565","BLUEDESK"
"20102282566","BLUEDESK"
"20102282567","BLUEDESK"
"20102282568","BLUEDESK"
"20102282569","BLUEDESK"
"20102282570","BLUEDESK"
"20102282571","BLUEDESK"
"20102282572","BLUEDESK"
"20102282573","BLUEDESK"
"20102282574","BLUEDESK"
"20102282575","BLUEDESK"
"20102282576","BLUEDESK"
"20102282577","BLUEDESK"
"20102282578","BLUEDESK"
"20102282579","BLUEDESK"
"20102282580","BLUEDESK"
"20102282581","BLUEDESK"
"20102282582","BLUEDESK"
"20102282583","BLUEDESK"
"20102282584","BLUEDESK"
"20102282585","BLUEDESK"
"20102282586","BLUEDESK"
"20102282587","BLUEDESK"
"20102282588","BLUEDESK"
"20102282589","BLUEDESK"
"20102282590","BLUEDESK"
"20102282591","BLUEDESK"
"20102282592","BLUEDESK"
"20102282593","BLUEDESK"
"20102282594","BLUEDESK"
"20102282595","BLUEDESK"
"20102282596","BLUEDESK"
"20102288316","BLUEDESK"
"20102288317","BLUEDESK"
"20102288318","BLUEDESK"
"20102288319","BLUEDESK"
"20102288320","BLUEDESK"
"20102288321","BLUEDESK"
"20102288322","BLUEDESK"
"20102288323","BLUEDESK"
"20102288324","BLUEDESK"
"20102288325","BLUEDESK"
"20102288326","BLUEDESK"
"20102288327","BLUEDESK"
"20102288328","BLUEDESK"
"20102288329","BLUEDESK"
"20102288330","BLUEDESK"
"20102288331","BLUEDESK"
"20102288332","BLUEDESK"
"20102288333","BLUEDESK"
"20102288334","BLUEDESK"
"20102288335","BLUEDESK"
"20102288336","BLUEDESK"
"20102288337","BLUEDESK"
"20102288338","BLUEDESK"
"20102288339","BLUEDESK"
"20102288340","BLUEDESK"
"20102288341","BLUEDESK"
"20102288342","BLUEDESK"
"20102288343","BLUEDESK"
"20102288344","BLUEDESK"
"20102288345","BLUEDESK"
"20102288346","BLUEDESK"
"20102288347","BLUEDESK"
"20102288348","BLUEDESK"
"20102288349","BLUEDESK"
"20102288350","BLUEDESK"
"20102288351","BLUEDESK"
