*HDR 0000063 depotrepair_CA_20120710.csv 20120710
"2767"|"L3ARD4Y"|"L00"|20100727|"40KTZ5H  "|"   "|"M5J 2S1"|"649"|"81"|"N"||"20102275853   "||""||||||"ONTARIO"||20100713
"2767"|"L3CAZ9C"|"L00"|20100727|"41JQ9HM  "|"   "|"M1C 5H4"|"649"|"DD"|"N"||"20102275854   "||""||||||"ONTARIO"||20100506
"2767"|"L3CBZ0M"|"L00"|20100727|"40KV28N  "|"   "|"N5P 3R7"|"649"|"81"|"N"||"20102275855   "||""||||||"ONTARIO"||20100709
"2767"|"L3CWB0X"|"L00"|20100727|"40KZ8WR  "|"   "|"P0T 2E0"|"649"|"DD"|"N"||"20102275856   "||""||||||"ONTARIO"||20100712
"2767"|"R8BLZRN"|"L00"|20100727|"41JPR6L  "|"   "|"L4V 1W5"|"649"|"81"|"N"||"20102275857   "||""||||||"ONTARIO"||20100622
"2767"|"R8LWZVW"|"L00"|20100727|"41JQBG9  "|"   "|"T5J 3S7"|"649"|"DD"|"N"||"20102275858   "||""||||||"ALBERTA"||20100504
"2767"|"R8PYK29"|"L00"|20100727|"40KV4RT  "|"   "|"M5V 1V6"|"649"|"81"|"N"||"20102275859   "||""||||||"ONTARIO"||20100701
"2767"|"R8XEC78"|"L00"|20100727|"41JPRRH  "|"   "|"H3Z 3C2"|"649"|"81"|"N"||"20102275860   "||""||||||"QUEBEC"||20100621
"2768"|"R8TZLLN"|"L00"|20100727|"41JPT3J  "|"   "|"M5J 2T3"|"649"|"81"|"N"||"20102275861   "||""||||||"ONTARIO"||20100616
"2776"|"R8GZCD8"|"L00"|20100727|"41JPSJW  "|"   "|"H4P 0A1"|"649"|"81"|"N"||"20102275862   "||""||||||"QUEBEC"||20100617
"2776"|"R8YLEHV"|"L00"|20100727|"41JPSJP  "|"   "|"H4P 0A1"|"649"|"81"|"N"||"20102275863   "||""||||||"QUEBEC"||20100617
"2784"|"R8EDTN8"|"L00"|20100727|"40KV7KV  "|"   "|"L8N 1G5"|"649"|"81"|"N"||"20102275865   "||""||||||"ONTARIO"||20100622
"2801"|"R8RHZBL"|"L00"|20100727|"40KTVGV  "|"   "|"R3G 2M1"|"649"|"81"|"N"||"20102275866   "||""||||||"MANITOBA"||20100720
"2801"|"R8RYHDZ"|"L00"|20100727|"41JPSM8  "|"   "|"L4B 1G2"|"649"|"81"|"N"||"20102275867   "||""||||||"ONTARIO"||20100617
"2808"|"R8662G9"|"L00"|20100727|"41JPTCP  "|"   "|"V3L 5V7"|"649"|"81"|"N"||"20102275868   "||""||||||"BRITISH COLUMBIA"||20100615
"2808"|"R8RVKR2"|"L00"|20100727|"40KV366  "|"   "|"L5S 1N6"|"649"|"81"|"N"||"20102275869   "||""||||||"ONTARIO"||20100707
"2808"|"R8RYRAE"|"L00"|20100727|"41JPLDK  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275870   "||""||||||"BRITISH COLUMBIA"||20100708
"2808"|"R8ZBK87"|"L00"|20100727|"41JPQS4  "|"   "|"H2S 1L6"|"649"|"81"|"N"||"20102275871   "||""||||||"QUEBEC"||20100623
"2808"|"R8ZYAHX"|"L00"|20100727|"41JPPMG  "|"   "|"H8Y 1P7"|"649"|"81"|"N"||"20102275872   "||""||||||"QUEBEC"||20100628
"2842"|"LREV452"|"L00"|20100727|"40KVS27  "|"   "|"M1C 3A8"|"649"|"DD"|"N"||"20102275873   "||""||||||"ONTARIO"||20100430
"2842"|"LRKDF45"|"L00"|20100727|"41JQ5YY  "|"   "|"M1V 2W3"|"649"|"DD"|"N"||"20102275874   "||""||||||"ONTARIO"||20100518
"2842"|"LRKHAX5"|"L00"|20100727|"41JPVDP  "|"   "|"L5L 1X2"|"649"|"81"|"N"||"20102275875   "||""||||||"ONTARIO"||20100611
"2842"|"LRLB088"|"L00"|20100727|"40KVJ63  "|"   "|"L4J 9H6"|"649"|"DD"|"N"||"20102275876   "||""||||||"ONTARIO"||20100526
"2842"|"LRLB088"|"L00"|20100727|"41JPQ8Y  "|"   "|"L4J 9H6"|"649"|"81"|"N"||"20102275877   "||""||||||"ONTARIO"||20100625
"2842"|"LRXGE99"|"L00"|20100727|"40KV3JK  "|"   "|"R7A 6A2"|"649"|"81"|"N"||"20102275878   "||""||||||"MANITOBA"||20100706
"2847"|"LRBEM85"|"L00"|20100727|"41JPK5P  "|"   "|"B3P 2P3"|"649"|"81"|"N"||"20102275879   "||""||||||"NOVA SCOTIA"||20100713
"2847"|"LRCFL45"|"L00"|20100727|"40KVGFQ  "|"   "|"T2H 2B5"|"649"|"DD"|"N"||"20102275880   "||""||||||"ALBERTA"||20100601
"2847"|"LRCXH56"|"L00"|20100727|"41JPPN4  "|"   "|"N0H 1R0"|"649"|"81"|"N"||"20102275881   "||""||||||"ONTARIO"||20100628
"2847"|"LRDPVK2"|"L00"|20100727|"40KVBBP  "|"   "|"L9W 2Z5"|"649"|"81"|"N"||"20102275882   "||""||||||"ONTARIO"||20100614
"2847"|"LREEV64"|"L00"|20100727|"41JPJP2  "|"   "|"J1S 1J8"|"649"|"DD"|"N"||"20102275883   "||""||||||"QUEBEC"||20100714
"2847"|"LREEZ38"|"L00"|20100727|"41JPSHF  "|"   "|"M1C 5G3"|"649"|"81"|"N"||"20102275884   "||""||||||"ONTARIO"||20100617
"2847"|"LRF8771"|"L00"|20100727|"40KV8KN  "|"   "|"L3R2Z05"|"649"|"81"|"N"||"20102275885   "||""||||||"ONTARIO"||20100618
"2847"|"LRL1143"|"L00"|20100727|"41JPRMQ  "|"   "|"L4W 4N5"|"649"|"81"|"N"||"20102275886   "||""||||||"ONTARIO"||20100621
"2847"|"LRL1345"|"L00"|20100727|"41JPQZL  "|"   "|"L0S 1T0"|"649"|"DD"|"N"||"20102275887   "||""||||||"ONTARIO"||20100623
"2847"|"LRLXGZ9"|"L00"|20100727|"40KV42B  "|"   "|"G5C 1P3"|"649"|"DD"|"N"||"20102275888   "||""||||||"QUEBEC"||20100705
"2847"|"LRNA636"|"L00"|20100727|"40KVFZ3  "|"   "|"J2W 2C6"|"649"|"81"|"N"||"20102275889   "||""||||||"QUEBEC"||20100602
"2847"|"LRPV585"|"L00"|20100727|"41JPQBP  "|"   "|"T9K 2P9"|"649"|"81"|"N"||"20102275890   "||""||||||"ALBERTA"||20100625
"2847"|"LRTXCF0"|"L00"|20100727|"40KVNF9  "|"   "|"M2R 3N9"|"649"|"DD"|"N"||"20102275891   "||""||||||"ONTARIO"||20100512
"2847"|"LRVMCL3"|"L00"|20100727|"40KVJSW  "|"   "|"M2L 2R3"|"649"|"DD"|"N"||"20102275892   "||""||||||"ONTARIO"||20100525
"2847"|"LRWLA67"|"L00"|20100727|"40KVTNP  "|"   "|"V4N 0W7"|"649"|"DD"|"N"||"20102275893   "||""||||||"BRITISH COLUMBIA"||20100426
"2847"|"LRXWCT0"|"L00"|20100727|"41JPN5W  "|"   "|"T2B 3N8"|"649"|"81"|"N"||"20102275894   "||""||||||"ALBERTA"||20100705
"2874"|"LRAFXYZ"|"L00"|20100727|"41JPS54  "|"   "|"E2K 4N5"|"649"|"81"|"N"||"20102275895   "||""||||||"NEW BRUNSWICK"||20100618
"2874"|"LRBYE78"|"L00"|20100727|"40KV48S  "|"   "|"M3C 4B4"|"649"|"81"|"N"||"20102275896   "||""||||||"ONTARIO"||20100705
"2874"|"LRDLY16"|"L00"|20100727|"41JPW3Z  "|"   "|"L4E 3Y4"|"649"|"81"|"N"||"20102275897   "||""||||||"ONTARIO"||20100609
"2874"|"LRLAP92"|"L00"|20100727|"40KVVF8  "|"   "|"K8N 4Z1"|"649"|"DD"|"N"||"20102275898   "||""||||||"ONTARIO"||20100423
"2874"|"LRWPAR3"|"L00"|20100727|"40KV32V  "|"   "|"N6E 2G9"|"649"|"81"|"N"||"20102275899   "||""||||||"ONTARIO"||20100707
"2876"|"LRVEWP6"|"L00"|20100727|"40KV9CT  "|"   "|"R3B 0Y4"|"649"|"81"|"N"||"20102275900   "||""||||||"MANITOBA"||20100616
"2901"|"R80K6AG"|"L00"|20100727|"40KV5D2  "|"   "|"V6B 2W6"|"649"|"81"|"N"||"20102275901   "||""||||||"BRITISH COLUMBIA"||20100629
"2901"|"R80K6AG"|"L00"|20100727|"40KV4VY  "|"   "|"V5G 4X1"|"649"|"DD"|"N"||"20102275902   "||""||||||"BRITISH COLUMBIA"||20100630
"2901"|"R818MCH"|"L00"|20100727|"41JPQ94  "|"   "|"L6A 0M7"|"649"|"81"|"N"||"20102275903   "||""||||||"ONTARIO"||20100625
"2901"|"R842DB1"|"L00"|20100727|"DNDHKWY  "|"   "|"M8Z 1L8"|"649"|"DD"|"N"||"20102275904   "||""||||||"ONTARIO"||20100512
"2901"|"R853P1Z"|"L00"|20100727|"41JQ5CK  "|"   "|"K1K 4X6"|"649"|"DD"|"N"||"20102275905   "||""||||||"ONTARIO"||20100519
"2901"|"R88R99M"|"L00"|20100727|"40KTZ3N  "|"   "|"N2L 6P1"|"649"|"81"|"N"||"20102275906   "||""||||||"ONTARIO"||20100713
"2901"|"R895KDE"|"L00"|20100727|"41JPHKJ  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275907   "||""||||||"BRITISH COLUMBIA"||20100716
"2901"|"R91L8LN"|"L00"|20100727|"41JPQHR  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275908   "||""||||||"BRITISH COLUMBIA"||20100624
"2901"|"R91L8LP"|"L00"|20100727|"41JPL3B  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275909   "||""||||||"BRITISH COLUMBIA"||20100709
"2901"|"R91L8LV"|"L00"|20100727|"40KV7VY  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275910   "||""||||||"BRITISH COLUMBIA"||20100621
"2901"|"R91L8LW"|"L00"|20100727|"40KV257  "|"   "|"V8W 1L4"|"649"|"81"|"N"||"20102275911   "||""||||||"BRITISH COLUMBIA"||20100709
"2904"|"R827FNV"|"L00"|20100727|"40KTVKB  "|"   "|"L4Z 2H2"|"649"|"81"|"N"||"20102275912   "||""||||||"ONTARIO"||20100720
"2904"|"R8577N2"|"L00"|20100727|"DNDBMJL  "|"   "|"L5B 1M5"|"649"|"81"|"N"||"20102275913   "||""||||||"ONTARIO"||20100601
"2904"|"R894APN"|"L00"|20100727|"41JPKHG  "|"   "|"M5V 1B6"|"649"|"81"|"N"||"20102275914   "||""||||||"ONTARIO"||20100712
"2904"|"R91L8P1"|"L00"|20100727|"41JPLVK  "|"   "|"M5C 2V9"|"649"|"81"|"N"||"20102275915   "||""||||||"ONTARIO"||20100707
"2904"|"R91L8RG"|"L00"|20100727|"41JPRYW  "|"   "|"M5C 2V9"|"649"|"81"|"N"||"20102275916   "||""||||||"ONTARIO"||20100619
"2904"|"R91L8T0"|"L00"|20100727|"DNDBQDN  "|"   "|"L5B 1M5"|"649"|"81"|"N"||"20102275917   "||""||||||"ONTARIO"||20100601
"2912"|"R81K831"|"L00"|20100727|"41JPKCK  "|"   "|"V6C 2X8"|"649"|"81"|"N"||"20102275918   "||""||||||"BRITISH COLUMBIA"||20100712
"2912"|"R81K850"|"L00"|20100727|"40KV34K  "|"   "|"M5H 1H1"|"649"|"81"|"N"||"20102275919   "||""||||||"ONTARIO"||20100707
"2912"|"R87X51C"|"L00"|20100727|"40KVB8C  "|"   "|"L5N 8G1"|"649"|"DD"|"N"||"20102275920   "||""||||||"ONTARIO"||20100614
"3508"|"LRALHCY"|"L00"|20100727|"40KV7NF  "|"   "|"H3A 2G4"|"649"|"81"|"N"||"20102275921   "||""||||||"QUEBEC"||20100622
"3508"|"LRDCY72"|"L00"|20100727|"41JPTHD  "|"   "|"M5S 1M2"|"649"|"DD"|"N"||"20102275922   "||""||||||"ONTARIO"||20100615
"3508"|"LRNMA77"|"L00"|20100727|"40KTY9N  "|"   "|"T2H 1V1"|"649"|"81"|"N"||"20102275923   "||""||||||"ALBERTA"||20100714
"4057"|"R8AVATZ"|"L00"|20100727|"41JPKLB  "|"   "|"V6E 4M3"|"649"|"81"|"N"||"20102275924   "||""||||||"BRITISH COLUMBIA"||20100712
"4058"|"R8EXHK8"|"L00"|20100727|"40KV4V7  "|"   "|"G3E 1A8"|"649"|"81"|"N"||"20102275926   "||""||||||"QUEBEC"||20100630
"4062"|"L3AAG6X"|"L00"|20100727|"41JPSQR  "|"   "|"M2J 4V6"|"649"|"81"|"N"||"20102275927   "||""||||||"ONTARIO"||20100617
"4062"|"R8EBTAH"|"L00"|20100727|"41JPJWW  "|"   "|"J4V 2H9"|"649"|"81"|"N"||"20102275928   "||""||||||"QUEBEC"||20100713
"4062"|"R8RWARR"|"L00"|20100727|"40KVPZH  "|"   "|"J1N 4J6"|"649"|"DD"|"N"||"20102275929   "||""||||||"QUEBEC"||20100506
"4187"|"L3BVE7P"|"L00"|20100727|"40KV8KZ  "|"   "|"V2S 7L7"|"649"|"81"|"N"||"20102275930   "||""||||||"BRITISH COLUMBIA"||20100618
"4187"|"L3BZP5Z"|"L00"|20100727|"41JPN6G  "|"   "|"L3R 4H8"|"649"|"81"|"N"||"20102275931   "||""||||||"ONTARIO"||20100705
"4187"|"R8TNZK5"|"L00"|20100727|"40KV948  "|"   "|"G8L 2V5"|"649"|"81"|"N"||"20102275935   "||""||||||"QUEBEC"||20100617
"4233"|"L3DYC3B"|"L00"|20100727|"40KZ8S3  "|"   "|"L2V 4B8"|"649"|"DD"|"N"||"20102275936   "||""||||||"ONTARIO"||20100712
"4313"|"R868DAY"|"L00"|20100727|"40KTYBK  "|"   "|"J6T 2W5"|"649"|"81"|"N"||"20102275937   "||""||||||"QUEBEC"||20100714
"4313"|"R887WCC"|"L00"|20100727|"40KV5SR  "|"   "|"M6K 1X3"|"649"|"DD"|"N"||"20102275938   "||""||||||"ONTARIO"||20100628
"4313"|"R88V2G6"|"L00"|20100727|"41JPRYS  "|"   "|"K1H 8N5"|"649"|"81"|"N"||"20102275939   "||""||||||"ONTARIO"||20100619
"4313"|"R91KF75"|"L00"|20100727|"41JPQHH  "|"   "|"T5H 4E8"|"649"|"81"|"N"||"20102275940   "||""||||||"ALBERTA"||20100624
"4313"|"R91KX2A"|"L00"|20100727|"40KV74D  "|"   "|"M6K 3E3"|"649"|"81"|"N"||"20102275941   "||""||||||"ONTARIO"||20100623
"4314"|"R827FBZ"|"L00"|20100727|"40KTVH9  "|"   "|"H3X 2H9"|"649"|"81"|"N"||"20102275942   "||""||||||"QUEBEC"||20100720
"4314"|"R8323PP"|"L00"|20100727|"40KVSP2  "|"   "|"T6R 1B6"|"649"|"DD"|"N"||"20102275943   "||""||||||"ALBERTA"||20100428
"4314"|"R84D9BV"|"L00"|20100727|"41JPH57  "|"   "|"J3E 2L8"|"649"|"81"|"N"||"20102275944   "||""||||||"QUEBEC"||20100719
"4314"|"R84Z31D"|"L00"|20100727|"40KV8WD  "|"   "|"M1B 3V4"|"649"|"81"|"N"||"20102275945   "||""||||||"ONTARIO"||20100617
"4314"|"R8649W8"|"L00"|20100727|"DNDJQZP  "|"   "|"K1P 5H3"|"649"|"DD"|"N"||"20102275946   "||""||||||"ONTARIO"||20100506
"4314"|"R88C90Z"|"L00"|20100727|"41JPH3P  "|"   "|"M2N 6L9"|"649"|"81"|"N"||"20102275947   "||""||||||"ONTARIO"||20100719
"4314"|"R88C91W"|"L00"|20100727|"41JPL62  "|"   "|"M2N 6L9"|"649"|"81"|"N"||"20102275948   "||""||||||"ONTARIO"||20100709
"4314"|"R892DAZ"|"L00"|20100727|"40KV953  "|"   "|"L6T 4V1"|"649"|"81"|"N"||"20102275949   "||""||||||"ONTARIO"||20100617
"4314"|"R91DL2W"|"L00"|20100727|"41JPSZ8  "|"   "|"E3V 1H8"|"649"|"81"|"N"||"20102275950   "||""||||||"NEW BRUNSWICK"||20100616
"4314"|"R91GCL9"|"L00"|20100727|"40KVQK8  "|"   "|"L4J 7X3"|"649"|"DD"|"N"||"20102275951   "||""||||||"ONTARIO"||20100505
"4318"|"R80P1V8"|"L00"|20100727|"40KV9D6  "|"   "|"H4R 2K9"|"649"|"81"|"N"||"20102275952   "||""||||||"QUEBEC"||20100616
"4318"|"R80R51F"|"L00"|20100727|"41JPZ2P  "|"   "|"L3P 1G3"|"649"|"81"|"N"||"20102275953   "||""||||||"ONTARIO"||20100603
"4318"|"R887YZZ"|"L00"|20100727|"40KVBPN  "|"   "|"M1W 3M2"|"649"|"81"|"N"||"20102275954   "||""||||||"ONTARIO"||20100611
"4319"|"R815NNA"|"L00"|20100727|"41JQ564  "|"   "|"L0L 1P0"|"649"|"DD"|"N"||"20102275955   "||""||||||"ONTARIO"||20100520
"4319"|"R838KR6"|"L00"|20100727|"40KTWYB  "|"   "|"G9N 1G2"|"649"|"81"|"N"||"20102275956   "||""||||||"QUEBEC"||20100715
"4319"|"R85X777"|"L00"|20100727|"40KVJNB  "|"   "|"K2V 1C3"|"649"|"DD"|"N"||"20102275957   "||""||||||"ONTARIO"||20100525
"4333"|"R8WCYGC"|"L00"|20100727|"40KVPKR  "|"   "|"B3K 3J6"|"649"|"DD"|"N"||"20102275958   "||""||||||"NOVA SCOTIA"||20100508
"4333"|"R8WDMTG"|"L00"|20100727|"40KTYQQ  "|"   "|"N6E 2W8"|"649"|"DD"|"N"||"20102275959   "||""||||||"ONTARIO"||20100713
"4349"|"R84B1Y8"|"L00"|20100727|"40KTZHH  "|"   "|"T9E 4C4"|"649"|"81"|"N"||"20102275960   "||""||||||"ALBERTA"||20100712
"6363"|"LVA1342"|"L00"|20100727|"41JSTZY  "|"   "|"M1G 1P4"|"649"|"DD"|"N"||"20102275961   "||""||||||"ONTARIO"||20100712
"6366"|"LVB2564"|"L00"|20100727|"40KVKNQ  "|"   "|"J5B 1W8"|"649"|"DD"|"N"||"20102275962   "||""||||||"QUEBEC"||20100520
"6457"|"L3ABH0H"|"L00"|20100727|"41JPQD2  "|"   "|"T2H 2H8"|"649"|"81"|"N"||"20102275963   "||""||||||"ALBERTA"||20100625
"6457"|"L3ABL2D"|"L00"|20100727|"40KV9J4  "|"   "|"M6J 1H4"|"649"|"81"|"N"||"20102275964   "||""||||||"ONTARIO"||20100616
"6457"|"L3ABY3L"|"L00"|20100727|"40KZCW6  "|"   "|"V6B 1A9"|"649"|"DD"|"N"||"20102275965   "||""||||||"BRITISH COLUMBIA"||20100712
"6457"|"L3ACK9Y"|"L00"|20100727|"40KVD47  "|"   "|"X0E 0T0"|"649"|"81"|"N"||"20102275966   "||""||||||"NORTHWEST TERRITORIES"||20100608
"6457"|"L3ADR0T"|"L00"|20100727|"41JPPHQ  "|"   "|"M5G 1X6"|"649"|"81"|"N"||"20102275967   "||""||||||"ONTARIO"||20100629
"6457"|"L3D9461"|"L00"|20100727|"40KTVY5  "|"   "|"M1X 1B1"|"649"|"81"|"N"||"20102275968   "||""||||||"ONTARIO"||20100719
"6457"|"L3H5753"|"L00"|20100727|"DNDLSKN  "|"   "|"H3C 2M1"|"649"|"DD"|"N"||"20102275969   "||""||||||"QUEBEC"||20100428
"6457"|"L3H5773"|"L00"|20100727|"41JSZD6  "|"   "|"K1N 0A1"|"649"|"DD"|"N"||"20102275970   "||""||||||"ONTARIO"||20100712
"6457"|"L3W8528"|"L00"|20100727|"DNCP8JZ  "|"   "|"V7C 3W2"|"649"|"81"|"N"||"20102275971   "||""||||||"BRITISH COLUMBIA"||20100716
"6457"|"L3X3966"|"L00"|20100727|"40KV5W4  "|"   "|"N2N 1P8"|"649"|"DD"|"N"||"20102275972   "||""||||||"ONTARIO"||20100628
"6457"|"L3X4742"|"L00"|20100727|"40KV4B5  "|"   "|"L1X 1N8"|"649"|"81"|"N"||"20102275973   "||""||||||"ONTARIO"||20100704
"6459"|"L3AAE3L"|"L00"|20100727|"40KV853  "|"   "|"N6A 3L6"|"649"|"81"|"N"||"20102275974   "||""||||||"ONTARIO"||20100621
"6459"|"L3AAK1L"|"L00"|20100727|"41JPRCK  "|"   "|"V6V 2L4"|"649"|"81"|"N"||"20102275976   "||""||||||"BRITISH COLUMBIA"||20100622
"6459"|"L3AAM7C"|"L00"|20100727|"DNDBVBF  "|"   "|"M5V 2M5"|"649"|"DD"|"N"||"20102275978   "||""||||||"ONTARIO"||20100531
"6459"|"L3AAM7C"|"L00"|20100727|"DNDBVBG  "|"   "|"M5V 2M5"|"649"|"DD"|"N"||"20102275979   "||""||||||"ONTARIO"||20100531
"6459"|"L3AAR7F"|"L00"|20100727|"40KVKQJ  "|"   "|"K2P 1P9"|"649"|"DD"|"N"||"20102275980   "||""||||||"ONTARIO"||20100520
"6460"|"L3A3154"|"L00"|20100727|"40KV3NR  "|"   "|"H2T 2Y3"|"649"|"81"|"N"||"20102275982   "||""||||||"QUEBEC"||20100706
"6460"|"L3A3799"|"L00"|20100727|"40KTVZW  "|"   "|"H4G 1K1"|"649"|"81"|"N"||"20102275983   "||""||||||"QUEBEC"||20100719
"6460"|"L3A4473"|"L00"|20100727|"41JPP9W  "|"   "|"N2L 6H7"|"649"|"81"|"N"||"20102275984   "||""||||||"ONTARIO"||20100629
"6460"|"L3A6739"|"L00"|20100727|"40KV2D2  "|"   "|"L6Z 4R7"|"649"|"81"|"N"||"20102275985   "||""||||||"ONTARIO"||20100708
"6460"|"L3A9569"|"L00"|20100727|"41JPJY6  "|"   "|"V5A 1S6"|"649"|"81"|"N"||"20102275986   "||""||||||"BRITISH COLUMBIA"||20100713
"6460"|"L3AAH8Z"|"L00"|20100727|"41JPHLH  "|"   "|"G1V 4K5"|"649"|"81"|"N"||"20102275987   "||""||||||"QUEBEC"||20100716
"6460"|"L3ABL9D"|"L00"|20100727|"41JSZ2H  "|"   "|"T5V 1G9"|"649"|"DD"|"N"||"20102275988   "||""||||||"ALBERTA"||20100712
"6460"|"L3ABV8N"|"L00"|20100727|"41JPKGC  "|"   "|"J7G 2A7"|"649"|"81"|"N"||"20102275989   "||""||||||"QUEBEC"||20100712
"6460"|"L3ACG3P"|"L00"|20100727|"41JPSN9  "|"   "|"G1V 2L2"|"649"|"81"|"N"||"20102275990   "||""||||||"QUEBEC"||20100617
"6460"|"L3B2066"|"L00"|20100727|"41JQ3CP  "|"   "|"P3E 4Z6"|"649"|"DD"|"N"||"20102275991   "||""||||||"ONTARIO"||20100527
"6460"|"L3B2226"|"L00"|20100727|"41JPSBG  "|"   "|"L4K 1B2"|"649"|"DD"|"N"||"20102275992   "||""||||||"ONTARIO"||20100618
"6460"|"L3B2552"|"L00"|20100727|"40KV6HJ  "|"   "|"J2W 1A7"|"649"|"81"|"N"||"20102275993   "||""||||||"QUEBEC"||20100625
"6460"|"L3B5059"|"L00"|20100727|"41JPRB8  "|"   "|"N0B 2L0"|"649"|"81"|"N"||"20102275994   "||""||||||"ONTARIO"||20100622
"6460"|"L3B9844"|"L00"|20100727|"41JPTR7  "|"   "|"M3B 1V7"|"649"|"81"|"N"||"20102275995   "||""||||||"ONTARIO"||20100614
"6460"|"L3C6349"|"L00"|20100727|"40KV8SQ  "|"   "|"M5V 3T9"|"649"|"81"|"N"||"20102275996   "||""||||||"ONTARIO"||20100617
"6460"|"L3C8852"|"L00"|20100727|"40KV3GT  "|"   "|"V7S 1C6"|"649"|"81"|"N"||"20102275997   "||""||||||"BRITISH COLUMBIA"||20100706
"6460"|"L3D8740"|"L00"|20100727|"DNCPZMJ  "|"   "|"K1P 5Y6"|"649"|"81"|"N"||"20102275998   "||""||||||"ONTARIO"||20100713
"6460"|"L3E3908"|"L00"|20100727|"40KV62N  "|"   "|"J0L 1B0"|"649"|"81"|"N"||"20102275999   "||""||||||"QUEBEC"||20100628
"6460"|"L3E3908"|"L00"|20100727|"41JPJCC  "|"   "|"J0L 1B0"|"649"|"81"|"N"||"20102276000   "||""||||||"QUEBEC"||20100715
"6460"|"L3E7753"|"L00"|20100727|"41JPV6S  "|"   "|"H2S 2N7"|"649"|"81"|"N"||"20102276001   "||""||||||"QUEBEC"||20100612
"6463"|"L3AAB8C"|"L00"|20100727|"40KTYYB  "|"   "|"M5G 2R5"|"649"|"81"|"N"||"20102276002   "||""||||||"ONTARIO"||20100713
"6463"|"L3B7561"|"L00"|20100727|"41JPSWP  "|"   "|"L4K 2G9"|"649"|"81"|"N"||"20102276003   "||""||||||"ONTARIO"||20100616
"6463"|"L3G6672"|"L00"|20100727|"41JPSKB  "|"   "|"M1K 2N8"|"649"|"81"|"N"||"20102276004   "||""||||||"ONTARIO"||20100617
"6465"|"L3ABA8L"|"L00"|20100727|"80Z9WJ2  "|"   "|"V3L 5N8"|"649"|"DD"|"N"||"20102276005   "||""||||||"BRITISH COLUMBIA"||20100520
"6473"|"R8134FH"|"L00"|20100727|"40KV797  "|"   "|"M5T 2C6"|"649"|"81"|"N"||"20102276006   "||""||||||"ONTARIO"||20100623
"6473"|"R849FM1"|"L00"|20100727|"40KV999  "|"   "|"H3B 1A5"|"649"|"81"|"N"||"20102276007   "||""||||||"QUEBEC"||20100616
"6473"|"R849FM1"|"L00"|20100727|"40KV5S9  "|"   "|"H3B 1A5"|"649"|"DD"|"N"||"20102276008   "||""||||||"QUEBEC"||20100628
"6473"|"R8FYAHZ"|"L00"|20100727|"40KTW55  "|"   "|"P4N 8P2"|"649"|"81"|"N"||"20102276009   "||""||||||"ONTARIO"||20100719
"6473"|"R8KLRG9"|"L00"|20100727|"40KVMG9  "|"   "|"L3S 3B3"|"649"|"DD"|"N"||"20102276010   "||""||||||"ONTARIO"||20100514
"6474"|"L3APH2X"|"L00"|20100727|"40KV5YZ  "|"   "|"L8S 4R1"|"649"|"81"|"N"||"20102276011   "||""||||||"ONTARIO"||20100628
"6474"|"L3CKG0D"|"L00"|20100727|"40KV2V9  "|"   "|"L7L 0A7"|"649"|"81"|"N"||"20102276012   "||""||||||"ONTARIO"||20100707
"6474"|"R8ALKRG"|"L00"|20100727|"41JPPQ2  "|"   "|"L7L 0A7"|"649"|"81"|"N"||"20102276013   "||""||||||"ONTARIO"||20100628
"6474"|"R8RYARN"|"L00"|20100727|"40KTVLY  "|"   "|"M5J 2S4"|"649"|"81"|"N"||"20102276014   "||""||||||"ONTARIO"||20100720
"6474"|"R8YBEA1"|"L00"|20100727|"40KV62W  "|"   "|"L4K 0B6"|"649"|"81"|"N"||"20102276015   "||""||||||"ONTARIO"||20100628
"6474"|"R8YBEA1"|"L00"|20100727|"41JPL3H  "|"   "|"L4K 0B6"|"649"|"DD"|"N"||"20102276016   "||""||||||"ONTARIO"||20100709
"7417"|"L3ANH5X"|"L00"|20100727|"41JPT33  "|"   "|"L5R 3K6"|"649"|"81"|"N"||"20102276017   "||""||||||"ONTARIO"||20100616
"7417"|"R8AVX56"|"L00"|20100727|"40KV3F8  "|"   "|"K1S 2N1"|"649"|"81"|"N"||"20102276018   "||""||||||"ONTARIO"||20100706
"7417"|"R8VPDK8"|"L00"|20100727|"40KV6H7  "|"   "|"L4K 0B6"|"649"|"81"|"N"||"20102276019   "||""||||||"ONTARIO"||20100625
"7417"|"R8ZEDN9"|"L00"|20100727|"41JPJZV  "|"   "|"M3B 2S7"|"649"|"81"|"N"||"20102276020   "||""||||||"ONTARIO"||20100713
"7417"|"R8ZEDT4"|"L00"|20100727|"41JPRSB  "|"   "|"M3B 2S7"|"649"|"81"|"N"||"20102276021   "||""||||||"ONTARIO"||20100621
"7438"|"L3AAF3X"|"L00"|20100727|"40KV8J2  "|"   "|"M3C 1J7"|"649"|"81"|"N"||"20102276022   "||""||||||"ONTARIO"||20100618
"7440"|"L3AHM7V"|"L00"|20100727|"41JPVHY  "|"   "|"M3B 0A2"|"649"|"81"|"N"||"20102276023   "||""||||||"ONTARIO"||20100611
